events,profile,perturbation,metric,variant,phrases,mean,std,median
8,descending,isolated_timing,correct_coordinate_drift,cel_14,1,0.7508843227109487,,0.7508843227109487
8,descending,isolated_timing,correct_coordinate_drift,cel_15,1,0.6874155487390256,,0.6874155487390256
8,descending,isolated_timing,correct_coordinate_drift,cel_01_lw,1,0.6415610336036044,,0.6415610336036044
8,descending,isolated_timing,correct_coordinate_drift,cel_02_lw,1,0.6274682259935115,,0.6274682259935115
8,descending,isolated_timing,correct_coordinate_drift,cel_03_lw,1,0.6190880223557879,,0.6190880223557879
8,descending,isolated_timing,correct_coordinate_drift,cel_04_lw,1,0.7898886750171965,,0.7898886750171965
8,descending,isolated_timing,correct_coordinate_drift,cel_05_lw,1,0.6995013169880318,,0.6995013169880318
8,descending,isolated_timing,correct_coordinate_drift,cel_06_lw,1,0.693506423304884,,0.693506423304884
8,descending,isolated_timing,correct_coordinate_drift,cel_07_lw,1,0.6499143657062503,,0.6499143657062503
8,descending,isolated_timing,correct_coordinate_drift,cel_08_lw,1,0.7874614260322567,,0.7874614260322567
8,descending,isolated_timing,correct_coordinate_drift,cel_09_lw,1,0.6762696313469717,,0.6762696313469717
8,descending,isolated_timing,correct_coordinate_drift,cel_10_lw,1,0.6795310904211843,,0.6795310904211843
8,descending,isolated_timing,correct_coordinate_drift,cel_11_lw,1,0.6424783791567212,,0.6424783791567212
8,descending,isolated_timing,correct_coordinate_drift,cel_12_lw,1,0.7709433057079977,,0.7709433057079977
8,descending,isolated_timing,correct_coordinate_drift,cel_13_lw,1,0.6961669304334639,,0.6961669304334639
8,descending,isolated_timing,correct_coordinate_drift,cel_14_lw,1,0.6944709927745334,,0.6944709927745334
8,descending,isolated_timing,correct_coordinate_drift,cel_15_lw,1,0.6568872775329087,,0.6568872775329087
8,descending,isolated_timing,joint_cosine,cel_01,1,0.7892488404059045,,0.7892488404059045
8,descending,isolated_timing,joint_cosine,cel_02,1,0.7496166713732973,,0.7496166713732973
8,descending,isolated_timing,joint_cosine,cel_03,1,0.8184532785665902,,0.8184532785665902
8,descending,isolated_timing,joint_cosine,cel_04,1,0.6239714215558805,,0.6239714215558805
8,descending,isolated_timing,joint_cosine,cel_05,1,0.7163738566514672,,0.7163738566514672
8,descending,isolated_timing,joint_cosine,cel_06,1,0.7102070386317835,,0.7102070386317835
8,descending,isolated_timing,joint_cosine,cel_07,1,0.7602701967753631,,0.7602701967753631
8,descending,isolated_timing,joint_cosine,cel_08,1,0.5998733563628463,,0.5998733563628463
8,descending,isolated_timing,joint_cosine,cel_09,1,0.7939673859828752,,0.7939673859828752
8,descending,isolated_timing,joint_cosine,cel_10,1,0.7317062637837349,,0.7317062637837349
8,descending,isolated_timing,joint_cosine,cel_11,1,0.7908103096037331,,0.7908103096037331
8,descending,isolated_timing,joint_cosine,cel_12,1,0.6816032445661827,,0.6816032445661827
8,descending,isolated_timing,joint_cosine,cel_13,1,0.7138014703847937,,0.7138014703847937
8,descending,isolated_timing,joint_cosine,cel_14,1,0.7039362452660298,,0.7039362452660298
8,descending,isolated_timing,joint_cosine,cel_15,1,0.7651882219529289,,0.7651882219529289
8,descending,isolated_timing,joint_cosine,cel_01_lw,1,0.890536248776189,,0.890536248776189
8,descending,isolated_timing,joint_cosine,cel_02_lw,1,0.836686974944585,,0.836686974944585
8,descending,isolated_timing,joint_cosine,cel_03_lw,1,0.9256498010096856,,0.9256498010096856
8,descending,isolated_timing,joint_cosine,cel_04_lw,1,0.62274341697503,,0.62274341697503
8,descending,isolated_timing,joint_cosine,cel_05_lw,1,0.8324281802590328,,0.8324281802590328
8,descending,isolated_timing,joint_cosine,cel_06_lw,1,0.8244438584024261,,0.8244438584024261
8,descending,isolated_timing,joint_cosine,cel_07_lw,1,0.8874902061939121,,0.8874902061939121
8,descending,isolated_timing,joint_cosine,cel_08_lw,1,0.7453617988379592,,0.7453617988379592
8,descending,isolated_timing,joint_cosine,cel_09_lw,1,0.9036082430038141,,0.9036082430038141
8,descending,isolated_timing,joint_cosine,cel_10_lw,1,0.7929712696336869,,0.7929712696336869
8,descending,isolated_timing,joint_cosine,cel_11_lw,1,0.8994687540207371,,0.8994687540207371
8,descending,isolated_timing,joint_cosine,cel_12_lw,1,0.7498383133899639,,0.7498383133899639
8,descending,isolated_timing,joint_cosine,cel_13_lw,1,0.8591583983105743,,0.8591583983105743
8,descending,isolated_timing,joint_cosine,cel_14_lw,1,0.817368389392612,,0.817368389392612
8,descending,isolated_timing,joint_cosine,cel_15_lw,1,0.8612897829547979,,0.8612897829547979
8,descending,isolated_timing,joint_directed,cel_01,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,joint_directed,cel_02,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,joint_directed,cel_03,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,joint_directed,cel_04,1,0.8467741935483871,,0.8467741935483871
8,descending,isolated_timing,joint_directed,cel_05,1,0.8790322580645161,,0.8790322580645161
8,descending,isolated_timing,joint_directed,cel_06,1,0.8951612903225806,,0.8951612903225806
8,descending,isolated_timing,joint_directed,cel_07,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,joint_directed,cel_08,1,0.8145161290322581,,0.8145161290322581
8,descending,isolated_timing,joint_directed,cel_09,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,joint_directed,cel_10,1,0.8870967741935484,,0.8870967741935484
8,descending,isolated_timing,joint_directed,cel_11,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,joint_directed,cel_12,1,0.8709677419354839,,0.8709677419354839
8,descending,isolated_timing,joint_directed,cel_13,1,0.8790322580645161,,0.8790322580645161
8,descending,isolated_timing,joint_directed,cel_14,1,0.8951612903225806,,0.8951612903225806
8,descending,isolated_timing,joint_directed,cel_15,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,joint_directed,cel_01_lw,1,0.967741935483871,,0.967741935483871
8,descending,isolated_timing,joint_directed,cel_02_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,joint_directed,cel_03_lw,1,0.9919354838709677,,0.9919354838709677
8,descending,isolated_timing,joint_directed,cel_04_lw,1,0.8387096774193549,,0.8387096774193549
8,descending,isolated_timing,joint_directed,cel_05_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,joint_directed,cel_06_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,joint_directed,cel_07_lw,1,0.9758064516129032,,0.9758064516129032
8,descending,isolated_timing,joint_directed,cel_08_lw,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,joint_directed,cel_09_lw,1,0.9838709677419355,,0.9838709677419355
8,descending,isolated_timing,joint_directed,cel_10_lw,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,joint_directed,cel_11_lw,1,0.9838709677419355,,0.9838709677419355
8,descending,isolated_timing,joint_directed,cel_12_lw,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,joint_directed,cel_13_lw,1,0.9596774193548387,,0.9596774193548387
8,descending,isolated_timing,joint_directed,cel_14_lw,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,joint_directed,cel_15_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,onset_directed,cel_01,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,onset_directed,cel_02,1,0.9112903225806451,,0.9112903225806451
8,descending,isolated_timing,onset_directed,cel_03,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,onset_directed,cel_04,1,0.8467741935483871,,0.8467741935483871
8,descending,isolated_timing,onset_directed,cel_05,1,0.8870967741935484,,0.8870967741935484
8,descending,isolated_timing,onset_directed,cel_06,1,0.8951612903225806,,0.8951612903225806
8,descending,isolated_timing,onset_directed,cel_07,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,onset_directed,cel_08,1,0.8225806451612904,,0.8225806451612904
8,descending,isolated_timing,onset_directed,cel_09,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,onset_directed,cel_10,1,0.8951612903225806,,0.8951612903225806
8,descending,isolated_timing,onset_directed,cel_11,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,onset_directed,cel_12,1,0.8790322580645161,,0.8790322580645161
8,descending,isolated_timing,onset_directed,cel_13,1,0.8790322580645161,,0.8790322580645161
8,descending,isolated_timing,onset_directed,cel_14,1,0.8951612903225806,,0.8951612903225806
8,descending,isolated_timing,onset_directed,cel_15,1,0.9112903225806451,,0.9112903225806451
8,descending,isolated_timing,onset_directed,cel_01_lw,1,0.967741935483871,,0.967741935483871
8,descending,isolated_timing,onset_directed,cel_02_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,onset_directed,cel_03_lw,1,1.0,,1.0
8,descending,isolated_timing,onset_directed,cel_04_lw,1,0.8387096774193549,,0.8387096774193549
8,descending,isolated_timing,onset_directed,cel_05_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,onset_directed,cel_06_lw,1,0.9596774193548387,,0.9596774193548387
8,descending,isolated_timing,onset_directed,cel_07_lw,1,0.9758064516129032,,0.9758064516129032
8,descending,isolated_timing,onset_directed,cel_08_lw,1,0.8951612903225806,,0.8951612903225806
8,descending,isolated_timing,onset_directed,cel_09_lw,1,0.9838709677419355,,0.9838709677419355
8,descending,isolated_timing,onset_directed,cel_10_lw,1,0.9274193548387096,,0.9274193548387096
8,descending,isolated_timing,onset_directed,cel_11_lw,1,0.9838709677419355,,0.9838709677419355
8,descending,isolated_timing,onset_directed,cel_12_lw,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,onset_directed,cel_13_lw,1,0.967741935483871,,0.967741935483871
8,descending,isolated_timing,onset_directed,cel_14_lw,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,onset_directed,cel_15_lw,1,0.967741935483871,,0.967741935483871
8,descending,isolated_timing,phrase_directed,cel_01,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,phrase_directed,cel_02,1,0.8870967741935484,,0.8870967741935484
8,descending,isolated_timing,phrase_directed,cel_03,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,phrase_directed,cel_04,1,0.8870967741935484,,0.8870967741935484
8,descending,isolated_timing,phrase_directed,cel_05,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,phrase_directed,cel_06,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,phrase_directed,cel_07,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,phrase_directed,cel_08,1,0.8548387096774194,,0.8548387096774194
8,descending,isolated_timing,phrase_directed,cel_09,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,phrase_directed,cel_10,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,phrase_directed,cel_11,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,phrase_directed,cel_12,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,phrase_directed,cel_13,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,phrase_directed,cel_14,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,phrase_directed,cel_15,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,phrase_directed,cel_01_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_02_lw,1,0.967741935483871,,0.967741935483871
8,descending,isolated_timing,phrase_directed,cel_03_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_04_lw,1,0.9032258064516129,,0.9032258064516129
8,descending,isolated_timing,phrase_directed,cel_05_lw,1,0.9838709677419355,,0.9838709677419355
8,descending,isolated_timing,phrase_directed,cel_06_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_07_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_08_lw,1,0.9193548387096774,,0.9193548387096774
8,descending,isolated_timing,phrase_directed,cel_09_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_10_lw,1,0.9354838709677419,,0.9354838709677419
8,descending,isolated_timing,phrase_directed,cel_11_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_12_lw,1,0.9516129032258065,,0.9516129032258065
8,descending,isolated_timing,phrase_directed,cel_13_lw,1,1.0,,1.0
8,descending,isolated_timing,phrase_directed,cel_14_lw,1,0.9838709677419355,,0.9838709677419355
8,descending,isolated_timing,phrase_directed,cel_15_lw,1,1.0,,1.0
8,descending,isolated_timing,pitch_directed,cel_01,1,0.5714285714285714,,0.5714285714285714
8,descending,isolated_timing,pitch_directed,cel_02,1,0.35714285714285715,,0.35714285714285715
8,descending,isolated_timing,pitch_directed,cel_03,1,0.5714285714285714,,0.5714285714285714
8,descending,isolated_timing,pitch_directed,cel_04,1,0.4642857142857143,,0.4642857142857143
8,descending,isolated_timing,pitch_directed,cel_05,1,0.5,,0.5
8,descending,isolated_timing,pitch_directed,cel_06,1,0.5,,0.5
8,descending,isolated_timing,pitch_directed,cel_07,1,0.5,,0.5
8,descending,isolated_timing,pitch_directed,cel_08,1,0.39285714285714285,,0.39285714285714285
8,descending,isolated_timing,pitch_directed,cel_09,1,0.5714285714285714,,0.5714285714285714
8,descending,isolated_timing,pitch_directed,cel_10,1,0.39285714285714285,,0.39285714285714285
8,descending,isolated_timing,pitch_directed,cel_11,1,0.5357142857142857,,0.5357142857142857
8,descending,isolated_timing,pitch_directed,cel_12,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,pitch_directed,cel_13,1,0.5357142857142857,,0.5357142857142857
8,descending,isolated_timing,pitch_directed,cel_14,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,pitch_directed,cel_15,1,0.5357142857142857,,0.5357142857142857
8,descending,isolated_timing,pitch_directed,cel_01_lw,1,0.6785714285714286,,0.6785714285714286
8,descending,isolated_timing,pitch_directed,cel_02_lw,1,0.5357142857142857,,0.5357142857142857
8,descending,isolated_timing,pitch_directed,cel_03_lw,1,0.6071428571428571,,0.6071428571428571
8,descending,isolated_timing,pitch_directed,cel_04_lw,1,0.4642857142857143,,0.4642857142857143
8,descending,isolated_timing,pitch_directed,cel_05_lw,1,0.5,,0.5
8,descending,isolated_timing,pitch_directed,cel_06_lw,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,pitch_directed,cel_07_lw,1,0.4642857142857143,,0.4642857142857143
8,descending,isolated_timing,pitch_directed,cel_08_lw,1,0.39285714285714285,,0.39285714285714285
8,descending,isolated_timing,pitch_directed,cel_09_lw,1,0.5714285714285714,,0.5714285714285714
8,descending,isolated_timing,pitch_directed,cel_10_lw,1,0.4642857142857143,,0.4642857142857143
8,descending,isolated_timing,pitch_directed,cel_11_lw,1,0.5,,0.5
8,descending,isolated_timing,pitch_directed,cel_12_lw,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,pitch_directed,cel_13_lw,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,pitch_directed,cel_14_lw,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,pitch_directed,cel_15_lw,1,0.42857142857142855,,0.42857142857142855
8,descending,isolated_timing,zero_gradient,cel_01,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_02,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_03,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_04,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_05,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_06,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_07,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_08,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_09,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_10,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_11,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_12,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_13,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_14,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_15,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_01_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_02_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_03_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_04_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_05_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_06_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_07_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_08_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_09_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_10_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_11_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_12_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_13_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_14_lw,1,0.0,,0.0
8,descending,isolated_timing,zero_gradient,cel_15_lw,1,0.0,,0.0
8,descending,simultaneous,correct_coordinate_drift,cel_01,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_02,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_03,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_04,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_05,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_06,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_07,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_08,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_09,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_10,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_11,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_12,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_13,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_14,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_15,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_01_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_02_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_03_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_04_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_05_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_06_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_07_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_08_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_09_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_10_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_11_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_12_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_13_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_14_lw,0,,,
8,descending,simultaneous,correct_coordinate_drift,cel_15_lw,0,,,
8,descending,simultaneous,joint_cosine,cel_01,1,0.15862489518792047,,0.15862489518792047
8,descending,simultaneous,joint_cosine,cel_02,1,0.20388073690605515,,0.20388073690605515
8,descending,simultaneous,joint_cosine,cel_03,1,0.2018837816331411,,0.2018837816331411
8,descending,simultaneous,joint_cosine,cel_04,1,0.11003902817120703,,0.11003902817120703
8,descending,simultaneous,joint_cosine,cel_05,1,0.20194636642578367,,0.20194636642578367
8,descending,simultaneous,joint_cosine,cel_06,1,0.20508892490371283,,0.20508892490371283
8,descending,simultaneous,joint_cosine,cel_07,1,0.2275258548415246,,0.2275258548415246
8,descending,simultaneous,joint_cosine,cel_08,1,0.1445340170266851,,0.1445340170266851
8,descending,simultaneous,joint_cosine,cel_09,1,0.2628093469374466,,0.2628093469374466
8,descending,simultaneous,joint_cosine,cel_10,1,0.2738748115309331,,0.2738748115309331
8,descending,simultaneous,joint_cosine,cel_11,1,0.2835997840955703,,0.2835997840955703
8,descending,simultaneous,joint_cosine,cel_12,1,0.1472985947680059,,0.1472985947680059
8,descending,simultaneous,joint_cosine,cel_13,1,0.23768217235086334,,0.23768217235086334
8,descending,simultaneous,joint_cosine,cel_14,1,0.23079552986146304,,0.23079552986146304
8,descending,simultaneous,joint_cosine,cel_15,1,0.2613444399226461,,0.2613444399226461
8,descending,simultaneous,joint_cosine,cel_01_lw,1,0.15702284262427305,,0.15702284262427305
8,descending,simultaneous,joint_cosine,cel_02_lw,1,0.20160170049873938,,0.20160170049873938
8,descending,simultaneous,joint_cosine,cel_03_lw,1,0.23612074929174243,,0.23612074929174243
8,descending,simultaneous,joint_cosine,cel_04_lw,1,0.10071611026048842,,0.10071611026048842
8,descending,simultaneous,joint_cosine,cel_05_lw,1,0.21564971070857503,,0.21564971070857503
8,descending,simultaneous,joint_cosine,cel_06_lw,1,0.24565379004748608,,0.24565379004748608
8,descending,simultaneous,joint_cosine,cel_07_lw,1,0.25701385661882364,,0.25701385661882364
8,descending,simultaneous,joint_cosine,cel_08_lw,1,0.09355877153732652,,0.09355877153732652
8,descending,simultaneous,joint_cosine,cel_09_lw,1,0.2568834685609394,,0.2568834685609394
8,descending,simultaneous,joint_cosine,cel_10_lw,1,0.2628144794348473,,0.2628144794348473
8,descending,simultaneous,joint_cosine,cel_11_lw,1,0.2911217819528897,,0.2911217819528897
8,descending,simultaneous,joint_cosine,cel_12_lw,1,0.10370519393111637,,0.10370519393111637
8,descending,simultaneous,joint_cosine,cel_13_lw,1,0.2584992672653555,,0.2584992672653555
8,descending,simultaneous,joint_cosine,cel_14_lw,1,0.23710398238899538,,0.23710398238899538
8,descending,simultaneous,joint_cosine,cel_15_lw,1,0.27374275879002313,,0.27374275879002313
8,descending,simultaneous,joint_directed,cel_01,1,0.578125,,0.578125
8,descending,simultaneous,joint_directed,cel_02,1,0.625,,0.625
8,descending,simultaneous,joint_directed,cel_03,1,0.61328125,,0.61328125
8,descending,simultaneous,joint_directed,cel_04,1,0.5625,,0.5625
8,descending,simultaneous,joint_directed,cel_05,1,0.60546875,,0.60546875
8,descending,simultaneous,joint_directed,cel_06,1,0.62890625,,0.62890625
8,descending,simultaneous,joint_directed,cel_07,1,0.63671875,,0.63671875
8,descending,simultaneous,joint_directed,cel_08,1,0.578125,,0.578125
8,descending,simultaneous,joint_directed,cel_09,1,0.64453125,,0.64453125
8,descending,simultaneous,joint_directed,cel_10,1,0.6640625,,0.6640625
8,descending,simultaneous,joint_directed,cel_11,1,0.65625,,0.65625
8,descending,simultaneous,joint_directed,cel_12,1,0.5703125,,0.5703125
8,descending,simultaneous,joint_directed,cel_13,1,0.62109375,,0.62109375
8,descending,simultaneous,joint_directed,cel_14,1,0.6328125,,0.6328125
8,descending,simultaneous,joint_directed,cel_15,1,0.64453125,,0.64453125
8,descending,simultaneous,joint_directed,cel_01_lw,1,0.578125,,0.578125
8,descending,simultaneous,joint_directed,cel_02_lw,1,0.625,,0.625
8,descending,simultaneous,joint_directed,cel_03_lw,1,0.63671875,,0.63671875
8,descending,simultaneous,joint_directed,cel_04_lw,1,0.55859375,,0.55859375
8,descending,simultaneous,joint_directed,cel_05_lw,1,0.625,,0.625
8,descending,simultaneous,joint_directed,cel_06_lw,1,0.64453125,,0.64453125
8,descending,simultaneous,joint_directed,cel_07_lw,1,0.6484375,,0.6484375
8,descending,simultaneous,joint_directed,cel_08_lw,1,0.54296875,,0.54296875
8,descending,simultaneous,joint_directed,cel_09_lw,1,0.640625,,0.640625
8,descending,simultaneous,joint_directed,cel_10_lw,1,0.64453125,,0.64453125
8,descending,simultaneous,joint_directed,cel_11_lw,1,0.66015625,,0.66015625
8,descending,simultaneous,joint_directed,cel_12_lw,1,0.53515625,,0.53515625
8,descending,simultaneous,joint_directed,cel_13_lw,1,0.62890625,,0.62890625
8,descending,simultaneous,joint_directed,cel_14_lw,1,0.625,,0.625
8,descending,simultaneous,joint_directed,cel_15_lw,1,0.640625,,0.640625
8,descending,simultaneous,onset_directed,cel_01,1,0.56640625,,0.56640625
8,descending,simultaneous,onset_directed,cel_02,1,0.62109375,,0.62109375
8,descending,simultaneous,onset_directed,cel_03,1,0.60546875,,0.60546875
8,descending,simultaneous,onset_directed,cel_04,1,0.546875,,0.546875
8,descending,simultaneous,onset_directed,cel_05,1,0.56640625,,0.56640625
8,descending,simultaneous,onset_directed,cel_06,1,0.58203125,,0.58203125
8,descending,simultaneous,onset_directed,cel_07,1,0.5859375,,0.5859375
8,descending,simultaneous,onset_directed,cel_08,1,0.57421875,,0.57421875
8,descending,simultaneous,onset_directed,cel_09,1,0.609375,,0.609375
8,descending,simultaneous,onset_directed,cel_10,1,0.6328125,,0.6328125
8,descending,simultaneous,onset_directed,cel_11,1,0.609375,,0.609375
8,descending,simultaneous,onset_directed,cel_12,1,0.55078125,,0.55078125
8,descending,simultaneous,onset_directed,cel_13,1,0.58203125,,0.58203125
8,descending,simultaneous,onset_directed,cel_14,1,0.60546875,,0.60546875
8,descending,simultaneous,onset_directed,cel_15,1,0.59765625,,0.59765625
8,descending,simultaneous,onset_directed,cel_01_lw,1,0.54296875,,0.54296875
8,descending,simultaneous,onset_directed,cel_02_lw,1,0.6171875,,0.6171875
8,descending,simultaneous,onset_directed,cel_03_lw,1,0.62109375,,0.62109375
8,descending,simultaneous,onset_directed,cel_04_lw,1,0.5,,0.5
8,descending,simultaneous,onset_directed,cel_05_lw,1,0.54296875,,0.54296875
8,descending,simultaneous,onset_directed,cel_06_lw,1,0.59375,,0.59375
8,descending,simultaneous,onset_directed,cel_07_lw,1,0.5859375,,0.5859375
8,descending,simultaneous,onset_directed,cel_08_lw,1,0.5078125,,0.5078125
8,descending,simultaneous,onset_directed,cel_09_lw,1,0.6015625,,0.6015625
8,descending,simultaneous,onset_directed,cel_10_lw,1,0.62890625,,0.62890625
8,descending,simultaneous,onset_directed,cel_11_lw,1,0.640625,,0.640625
8,descending,simultaneous,onset_directed,cel_12_lw,1,0.515625,,0.515625
8,descending,simultaneous,onset_directed,cel_13_lw,1,0.58984375,,0.58984375
8,descending,simultaneous,onset_directed,cel_14_lw,1,0.60546875,,0.60546875
8,descending,simultaneous,onset_directed,cel_15_lw,1,0.6171875,,0.6171875
8,descending,simultaneous,phrase_directed,cel_01,1,0.6875,,0.6875
8,descending,simultaneous,phrase_directed,cel_02,1,0.6875,,0.6875
8,descending,simultaneous,phrase_directed,cel_03,1,0.71875,,0.71875
8,descending,simultaneous,phrase_directed,cel_04,1,0.59375,,0.59375
8,descending,simultaneous,phrase_directed,cel_05,1,0.625,,0.625
8,descending,simultaneous,phrase_directed,cel_06,1,0.625,,0.625
8,descending,simultaneous,phrase_directed,cel_07,1,0.65625,,0.65625
8,descending,simultaneous,phrase_directed,cel_08,1,0.59375,,0.59375
8,descending,simultaneous,phrase_directed,cel_09,1,0.6875,,0.6875
8,descending,simultaneous,phrase_directed,cel_10,1,0.71875,,0.71875
8,descending,simultaneous,phrase_directed,cel_11,1,0.6875,,0.6875
8,descending,simultaneous,phrase_directed,cel_12,1,0.625,,0.625
8,descending,simultaneous,phrase_directed,cel_13,1,0.625,,0.625
8,descending,simultaneous,phrase_directed,cel_14,1,0.5625,,0.5625
8,descending,simultaneous,phrase_directed,cel_15,1,0.65625,,0.65625
8,descending,simultaneous,phrase_directed,cel_01_lw,1,0.75,,0.75
8,descending,simultaneous,phrase_directed,cel_02_lw,1,0.65625,,0.65625
