loss,label,cardinality,metric,n,mean,sample_std,q1,median,q3
log_jtfot,logTFW2,8,log_spectral_distance_db,150,26.29529236468277,4.247601149222601,24.114345729815632,26.118118652762675,29.068408151294136
cel,CeL,1,pitch_mae_cents,150,4.779095088910945e-05,0.0003579263461531404,1.0159872942949733e-08,2.767286400029434e-08,9.981322435237416e-08
cel,CeL,1,onset_mae_ms,150,1.750956250841836e-05,0.00011303093374544526,4.861000491018785e-09,1.501043733753704e-08,5.142231085386584e-08
cel,CeL,1,log_spectral_distance_db,150,0.00029893968379083723,0.0020453911886298983,8.48961878749735e-08,2.8820047733425125e-07,1.2358839155337604e-06
cel,CeL,2,pitch_mae_cents,150,41.69310203238037,150.885285616623,8.553293073809698e-08,0.05150738631426455,0.22530786037015527
cel,CeL,2,onset_mae_ms,150,25.09295001542408,78.42918337091078,5.1004554746381103e-08,0.008613426669412672,0.03427624666339779
cel,CeL,2,log_spectral_distance_db,150,2.166979507310642,5.262637478668064,1.6674354791832579e-06,0.18694959309725312,0.6554808724328084
cel,CeL,4,pitch_mae_cents,150,101.82402236683774,139.20365636390855,0.41588913968791397,25.549965229117145,156.51248301757954
cel,CeL,4,onset_mae_ms,150,67.30840473813333,90.81723727753274,0.1156279607954884,17.022671890258973,111.48788983251083
cel,CeL,4,log_spectral_distance_db,150,8.865947032112457,7.495224736778576,1.085553936709493,8.301540217821138,15.56950125109966
cel,CeL,6,pitch_mae_cents,150,153.67759622861368,115.39189993961368,56.22222874220623,145.65642311990894,245.2248752567393
cel,CeL,6,onset_mae_ms,150,105.22919705953034,82.46723040319726,39.534267824408836,92.50350579429875,159.81081931186372
cel,CeL,6,log_spectral_distance_db,150,14.734523180063103,6.4331455136337015,11.416662690783822,15.874136929432305,19.662962276649633
cel,CeL,8,pitch_mae_cents,150,162.06674863184435,98.62572328807632,87.19774850937131,146.26929084035933,213.3315077980983
cel,CeL,8,onset_mae_ms,150,120.01386017138871,68.51220395016341,66.6041078458039,115.49795258631525,165.94839592323305
cel,CeL,8,log_spectral_distance_db,150,18.47962500746091,4.684477339207098,15.504266038069341,18.7707206288524,21.87460661748716
log_cel,logCeL,1,pitch_mae_cents,150,0.00033061978088317484,0.0023474775730539556,9.155026736706873e-09,3.176229279588938e-08,1.4395784564413816e-07
log_cel,logCeL,1,onset_mae_ms,150,9.52043136731584e-05,0.0005606021615837918,4.200279013488739e-09,1.623412515527889e-08,9.961720337514635e-08
log_cel,logCeL,1,log_spectral_distance_db,150,0.0027365857512848288,0.018831053352455773,8.411923435872847e-08,3.1323484928979757e-07,2.166446180072773e-06
log_cel,logCeL,2,pitch_mae_cents,150,42.20685206667293,140.81550353354206,3.6212083331932376e-08,0.003801860082935926,0.3922155829999052
log_cel,logCeL,2,onset_mae_ms,150,28.28383930728772,85.84390566188694,2.0104612419302725e-08,0.00031768595464692906,0.08296571121599317
log_cel,logCeL,2,log_spectral_distance_db,150,2.528166746291502,5.681528875519957,7.038052509426005e-07,0.011644226031064728,0.8753535172988042
log_cel,logCeL,4,pitch_mae_cents,150,101.70680424358785,136.13596467475855,1.7156569682496416,35.21265490064665,159.40161331415234
log_cel,logCeL,4,onset_mae_ms,150,67.66919570910635,87.41666764836341,0.525813053540488,27.715241749713236,124.00151660532487
log_cel,logCeL,4,log_spectral_distance_db,150,9.70147291389483,7.471929460150899,2.111359940050685,10.249664345246916,16.61875292407498
log_cel,logCeL,6,pitch_mae_cents,150,146.44234070296218,120.27516583099738,44.197328520911604,121.28234735893764,235.5730181490823
log_cel,logCeL,6,onset_mae_ms,150,111.24349850372397,78.87139083047154,54.0356238373604,103.76731858513739,172.71684406351534
log_cel,logCeL,6,log_spectral_distance_db,150,15.891854146565144,6.220414483751998,12.783339507481818,17.0129809321546,20.18682825513319
log_cel,logCeL,8,pitch_mae_cents,150,155.59783922031116,94.6905789817675,91.05474604292804,153.63830308010853,210.4999357403711
log_cel,logCeL,8,onset_mae_ms,150,117.54148783881021,67.18916610718483,66.1348668568894,117.12858532823765,166.3908057536865
log_cel,logCeL,8,log_spectral_distance_db,150,18.72262907716284,5.385567177142099,16.3611667428905,19.913577380326906,22.369594486854304
dec_cel,decCeL,1,pitch_mae_cents,150,0.00021373242572815532,0.0009715640870957848,8.517786476147649e-09,2.5358361244176564e-08,7.16789960719666e-08
dec_cel,decCeL,1,onset_mae_ms,150,4.845894554147042e-05,0.0002389234175147576,4.034120260065777e-09,1.1606715588641237e-08,3.18944870514315e-08
dec_cel,decCeL,1,log_spectral_distance_db,150,0.0012207321239921386,0.006457354824257038,7.234176157650774e-08,2.2069602313028869e-07,7.242038285230887e-07
dec_cel,decCeL,2,pitch_mae_cents,150,25.55657014031702,113.19989807767838,1.6532999969065543e-08,0.013746971611233727,0.1312745269323623
dec_cel,decCeL,2,onset_mae_ms,150,20.672537576669487,84.34943901672058,1.0877299061462509e-08,0.001574484348398908,0.02137139919775044
dec_cel,decCeL,2,log_spectral_distance_db,150,1.5540409028507371,4.434888341378644,3.2656323562851117e-07,0.05845212610715808,0.44749123229409027
dec_cel,decCeL,4,pitch_mae_cents,150,85.39923213317417,134.8436096184723,0.10444020826016753,2.526300938211716,145.9126061439314
dec_cel,decCeL,4,onset_mae_ms,150,58.55343790605999,92.66906684602556,0.021159455006893035,0.5367900223249844,90.34742701201266
dec_cel,decCeL,4,log_spectral_distance_db,150,6.479139013533183,6.994974461040993,0.5490035369614042,2.114747859314477,12.949324772648438
dec_cel,decCeL,6,pitch_mae_cents,150,127.2363907740092,140.70539081541574,2.5494478882320455,91.3920660226233,223.08489697013806
dec_cel,decCeL,6,onset_mae_ms,150,88.0417780751509,88.39765143401551,0.7457669842560096,67.443448142158,148.72367442774114
dec_cel,decCeL,6,log_spectral_distance_db,150,10.65044942927424,7.374893378205694,2.1957692036915253,12.142916510202806,16.426663895506664
dec_cel,decCeL,8,pitch_mae_cents,150,136.58055538678929,98.68976139632281,57.459671991353815,127.53699788100889,192.58898614451897
dec_cel,decCeL,8,onset_mae_ms,150,101.48628768381006,67.91927062003604,42.36938120879084,94.43228069130731,156.11710603334356
dec_cel,decCeL,8,log_spectral_distance_db,150,14.55413772364817,5.410249636929022,10.695435341116863,15.371069532152124,18.17974293466955
tlog_cel,tlogCeL,1,pitch_mae_cents,150,7.632457272987309e-05,0.0003815805938829664,6.8966166111295024e-09,2.458393488780075e-08,7.252588529738091e-08
tlog_cel,tlogCeL,1,onset_mae_ms,150,6.044083483332704e-05,0.0004749947273922587,2.9243274468626623e-09,9.231837516665564e-09,2.577997537667187e-08
tlog_cel,tlogCeL,1,log_spectral_distance_db,150,0.0007943778596302371,0.004714150022447156,7.101337868666454e-08,1.8612696544315767e-07,6.769129647793231e-07
tlog_cel,tlogCeL,2,pitch_mae_cents,150,48.281737860122824,143.3178129941118,1.02628905374047e-08,7.760978526505369e-08,0.9671495612357199
tlog_cel,tlogCeL,2,onset_mae_ms,150,40.484309896647915,100.4727768264282,7.82061915227672e-09,2.987796121622921e-08,0.1926208381623773
tlog_cel,tlogCeL,2,log_spectral_distance_db,150,3.014413214557941,5.9629719571413355,1.8123982228326197e-07,1.7167094494977448e-06,1.1746183152073757
tlog_cel,tlogCeL,4,pitch_mae_cents,150,125.61830524675922,143.13161752335046,4.274644240503059,53.859376400896736,218.82228225663596
tlog_cel,tlogCeL,4,onset_mae_ms,150,89.03319795494617,96.81404732404332,0.9368076922796411,65.51802534024847,132.47599981060102
tlog_cel,tlogCeL,4,log_spectral_distance_db,150,11.715838995134499,7.983567512784066,2.7070201655304373,13.951353411222604,18.082292535426095
tlog_cel,tlogCeL,6,pitch_mae_cents,150,159.87963672314305,133.11287649254626,44.80496608257859,145.47668011107146,254.00183213692725
tlog_cel,tlogCeL,6,onset_mae_ms,150,110.26169105194073,87.1289172858358,37.54898795708938,96.83066151304192,172.8356712707714
