profile,perturbation,metric,variant,directions,mean_percent,delta_pp
structured,isolated_pitch,pitch_directed,cel8_125,↗ ↖ ↙ ↑ ↓ →,97.53201596206505,0.3485023041474661
structured,isolated_pitch,pitch_directed,cel8_125_lw,↗ ↖ ↙ ↑ ↓ → + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_126,↘ ↖ ↙ ↑ ↓ →,98.3183062846457,1.134792626728115
structured,isolated_pitch,pitch_directed,cel8_126_lw,↘ ↖ ↙ ↑ ↓ → + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_127,↗ ↘ ↖ ↙ ↑ ↓ →,97.7998731049222,0.616359447004608
structured,isolated_pitch,pitch_directed,cel8_127_lw,↗ ↘ ↖ ↙ ↑ ↓ → + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_128,←,93.10928003740065,-4.074233620516932
structured,isolated_pitch,pitch_directed,cel8_128_lw,← + LW,94.82284779269351,-2.3606658652240737
structured,isolated_pitch,pitch_directed,cel8_129,↗ ←,97.74034929539837,0.5568356374807959
structured,isolated_pitch,pitch_directed,cel8_129_lw,↗ ← + LW,99.00741438756428,1.8239007296466907
structured,isolated_pitch,pitch_directed,cel8_130,↘ ←,97.23021125525946,0.04669759734187706
structured,isolated_pitch,pitch_directed,cel8_130_lw,↘ ← + LW,98.65845605423095,1.4749423963133639
structured,isolated_pitch,pitch_directed,cel8_131,↗ ↘ ←,97.91892072396982,0.7354070660522266
structured,isolated_pitch,pitch_directed,cel8_131_lw,↗ ↘ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_132,↖ ←,97.36208508648902,0.17857142857142794
structured,isolated_pitch,pitch_directed,cel8_132_lw,↖ ← + LW,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_133,↗ ↖ ←,97.10286849662725,-0.08064516129031862
structured,isolated_pitch,pitch_directed,cel8_133_lw,↗ ↖ ← + LW,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_134,↘ ↖ ←,97.80851365791759,0.6250000000000006
structured,isolated_pitch,pitch_directed,cel8_134_lw,↘ ↖ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_135,↗ ↘ ↖ ←,97.18351365791759,0.0
structured,isolated_pitch,pitch_directed,cel8_135_lw,↗ ↘ ↖ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_136,↙ ←,97.70297890369332,0.5194652457757326
structured,isolated_pitch,pitch_directed,cel8_136_lw,↙ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_137,↗ ↙ ←,98.00820643825551,0.8246927803379406
structured,isolated_pitch,pitch_directed,cel8_137_lw,↗ ↙ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_138,↘ ↙ ←,99.06940305049088,1.8858893925732922
structured,isolated_pitch,pitch_directed,cel8_138_lw,↘ ↙ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_139,↗ ↘ ↙ ←,98.09749215254125,0.9139784946236545
structured,isolated_pitch,pitch_directed,cel8_139_lw,↗ ↘ ↙ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_140,↖ ↙ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_140_lw,↖ ↙ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_141,↗ ↖ ↙ ←,97.2727993722033,0.08928571428571119
structured,isolated_pitch,pitch_directed,cel8_141_lw,↗ ↖ ↙ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_142,↘ ↖ ↙ ←,97.96980398049823,0.7862903225806461
structured,isolated_pitch,pitch_directed,cel8_142_lw,↘ ↖ ↙ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_143,↗ ↘ ↖ ↙ ←,97.44273024777934,0.2592165898617521
structured,isolated_pitch,pitch_directed,cel8_143_lw,↗ ↘ ↖ ↙ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_144,↑ ←,99.1512388966807,1.9677252387631072
structured,isolated_pitch,pitch_directed,cel8_144_lw,↑ ← + LW,98.59595605423095,1.412442396313357
structured,isolated_pitch,pitch_directed,cel8_145,↗ ↑ ←,97.62130167635075,0.4377880184331773
structured,isolated_pitch,pitch_directed,cel8_145_lw,↗ ↑ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_146,↘ ↑ ←,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_146_lw,↘ ↑ ← + LW,99.89130434782608,2.707790689908496
structured,isolated_pitch,pitch_directed,cel8_147,↗ ↘ ↑ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_147_lw,↗ ↘ ↑ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_148,↖ ↑ ←,97.45137080077473,0.2678571428571447
structured,isolated_pitch,pitch_directed,cel8_148_lw,↖ ↑ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_149,↗ ↖ ↑ ←,97.18351365791759,0.0
structured,isolated_pitch,pitch_directed,cel8_149_lw,↗ ↖ ↑ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_150,↘ ↖ ↑ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_150_lw,↘ ↖ ↑ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_151,↗ ↘ ↖ ↑ ←,97.18351365791759,0.0
structured,isolated_pitch,pitch_directed,cel8_151_lw,↗ ↘ ↖ ↑ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_152,↙ ↑ ←,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_152_lw,↙ ↑ ← + LW,99.78260869565217,2.5990950377345836
structured,isolated_pitch,pitch_directed,cel8_153,↗ ↙ ↑ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_153_lw,↗ ↙ ↑ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_154,↘ ↙ ↑ ←,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_154_lw,↘ ↙ ↑ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_155,↗ ↘ ↙ ↑ ←,97.97844453349363,0.7949308755760359
structured,isolated_pitch,pitch_directed,cel8_155_lw,↗ ↘ ↙ ↑ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_156,↖ ↙ ↑ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_156_lw,↖ ↙ ↑ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_157,↗ ↖ ↙ ↑ ←,97.35344453349362,0.16993087557603814
structured,isolated_pitch,pitch_directed,cel8_157_lw,↗ ↖ ↙ ↑ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_158,↘ ↖ ↙ ↑ ←,97.96980398049823,0.7862903225806461
structured,isolated_pitch,pitch_directed,cel8_158_lw,↘ ↖ ↙ ↑ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_159,↗ ↘ ↖ ↙ ↑ ←,97.44273024777934,0.2592165898617521
structured,isolated_pitch,pitch_directed,cel8_159_lw,↗ ↘ ↖ ↙ ↑ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_160,↓ ←,95.30569608628865,-1.8778175716289314
structured,isolated_pitch,pitch_directed,cel8_160_lw,↓ ← + LW,97.60385255960729,0.4203389016897041
structured,isolated_pitch,pitch_directed,cel8_161,↗ ↓ ←,98.00820643825551,0.8246927803379406
structured,isolated_pitch,pitch_directed,cel8_161_lw,↗ ↓ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_162,↘ ↓ ←,98.41703190743338,1.2335182495157915
structured,isolated_pitch,pitch_directed,cel8_162_lw,↘ ↓ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_163,↗ ↘ ↓ ←,98.09749215254125,0.9139784946236545
structured,isolated_pitch,pitch_directed,cel8_163_lw,↗ ↘ ↓ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_164,↖ ↓ ←,97.80851365791759,0.6250000000000006
structured,isolated_pitch,pitch_directed,cel8_164_lw,↖ ↓ ← + LW,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_165,↗ ↖ ↓ ←,97.2727993722033,0.08928571428571119
structured,isolated_pitch,pitch_directed,cel8_165_lw,↗ ↖ ↓ ← + LW,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_166,↘ ↖ ↓ ←,97.96980398049823,0.7862903225806461
structured,isolated_pitch,pitch_directed,cel8_166_lw,↘ ↖ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_167,↗ ↘ ↖ ↓ ←,97.53201596206505,0.3485023041474661
structured,isolated_pitch,pitch_directed,cel8_167_lw,↗ ↘ ↖ ↓ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_168,↙ ↓ ←,98.73606971715756,1.5525560592399597
structured,isolated_pitch,pitch_directed,cel8_168_lw,↙ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_169,↗ ↙ ↓ ←,98.09749215254125,0.9139784946236545
structured,isolated_pitch,pitch_directed,cel8_169_lw,↗ ↙ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_170,↘ ↙ ↓ ←,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_170_lw,↘ ↙ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_171,↗ ↘ ↙ ↓ ←,98.27606358111267,1.0925499231950826
structured,isolated_pitch,pitch_directed,cel8_171_lw,↗ ↘ ↙ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_172,↖ ↙ ↓ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_172_lw,↖ ↙ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_173,↗ ↖ ↙ ↓ ←,97.44273024777934,0.2592165898617521
structured,isolated_pitch,pitch_directed,cel8_173_lw,↗ ↖ ↙ ↓ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_174,↘ ↖ ↙ ↓ ←,98.32694683764109,1.143433179723502
structured,isolated_pitch,pitch_directed,cel8_174_lw,↘ ↖ ↙ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_175,↗ ↘ ↖ ↙ ↓ ←,97.62130167635075,0.4377880184331773
structured,isolated_pitch,pitch_directed,cel8_175_lw,↗ ↘ ↖ ↙ ↓ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_176,↑ ↓ ←,99.37400654511454,2.1904928871969487
structured,isolated_pitch,pitch_directed,cel8_176_lw,↑ ↓ ← + LW,99.72463768115942,2.5411240232418306
structured,isolated_pitch,pitch_directed,cel8_177,↗ ↑ ↓ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_177_lw,↗ ↑ ↓ ← + LW,99.89130434782608,2.707790689908496
structured,isolated_pitch,pitch_directed,cel8_178,↘ ↑ ↓ ←,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_178_lw,↘ ↑ ↓ ← + LW,99.89130434782608,2.707790689908496
structured,isolated_pitch,pitch_directed,cel8_179,↗ ↘ ↑ ↓ ←,98.06773024777934,0.8842165898617527
structured,isolated_pitch,pitch_directed,cel8_179_lw,↗ ↘ ↑ ↓ ← + LW,99.81065918653576,2.6271455286181746
structured,isolated_pitch,pitch_directed,cel8_180,↖ ↑ ↓ ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_180_lw,↖ ↑ ↓ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_181,↗ ↖ ↑ ↓ ←,97.35344453349362,0.16993087557603814
structured,isolated_pitch,pitch_directed,cel8_181_lw,↗ ↖ ↑ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_182,↘ ↖ ↑ ↓ ←,97.96980398049823,0.7862903225806461
structured,isolated_pitch,pitch_directed,cel8_182_lw,↘ ↖ ↑ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_183,↗ ↘ ↖ ↑ ↓ ←,97.53201596206505,0.3485023041474661
structured,isolated_pitch,pitch_directed,cel8_183_lw,↗ ↘ ↖ ↑ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_184,↙ ↑ ↓ ←,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_184_lw,↙ ↑ ↓ ← + LW,99.78260869565217,2.5990950377345836
structured,isolated_pitch,pitch_directed,cel8_185,↗ ↙ ↑ ↓ ←,97.97844453349363,0.7949308755760359
structured,isolated_pitch,pitch_directed,cel8_185_lw,↗ ↙ ↑ ↓ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_186,↘ ↙ ↑ ↓ ←,99.46002805049088,2.2765143925732922
structured,isolated_pitch,pitch_directed,cel8_186_lw,↘ ↙ ↑ ↓ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_187,↗ ↘ ↙ ↑ ↓ ←,98.15701596206506,0.9735023041474639
structured,isolated_pitch,pitch_directed,cel8_187_lw,↗ ↘ ↙ ↑ ↓ ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_188,↖ ↙ ↑ ↓ ←,97.96980398049823,0.7862903225806461
structured,isolated_pitch,pitch_directed,cel8_188_lw,↖ ↙ ↑ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_189,↗ ↖ ↙ ↑ ↓ ←,97.53201596206505,0.3485023041474661
structured,isolated_pitch,pitch_directed,cel8_189_lw,↗ ↖ ↙ ↑ ↓ ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_190,↘ ↖ ↙ ↑ ↓ ←,98.05908969478394,0.8755760368663629
structured,isolated_pitch,pitch_directed,cel8_190_lw,↘ ↖ ↙ ↑ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_191,↗ ↘ ↖ ↙ ↑ ↓ ←,97.62130167635075,0.4377880184331773
structured,isolated_pitch,pitch_directed,cel8_191_lw,↗ ↘ ↖ ↙ ↑ ↓ ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_192,→ ←,93.28826888399118,-3.895244773926401
structured,isolated_pitch,pitch_directed,cel8_192_lw,→ ← + LW,95.01332398316971,-2.1701896747478826
structured,isolated_pitch,pitch_directed,cel8_193,↗ → ←,98.11110832832432,0.9275946704067339
structured,isolated_pitch,pitch_directed,cel8_193_lw,↗ → ← + LW,98.74246873539036,1.558955077472779
structured,isolated_pitch,pitch_directed,cel8_194,↘ → ←,96.04556743805517,-1.1379462198624206
structured,isolated_pitch,pitch_directed,cel8_194_lw,↘ → ← + LW,97.9292893875643,0.7457757296466971
structured,isolated_pitch,pitch_directed,cel8_195,↗ ↘ → ←,98.21980398049823,1.0362903225806464
structured,isolated_pitch,pitch_directed,cel8_195_lw,↗ ↘ → ← + LW,99.6439925198691,2.4604788619515094
structured,isolated_pitch,pitch_directed,cel8_196,↖ → ←,97.76089461029855,0.5773809523809542
structured,isolated_pitch,pitch_directed,cel8_196_lw,↖ → ← + LW,98.97296487844788,1.7894512205302804
structured,isolated_pitch,pitch_directed,cel8_197,↗ ↖ → ←,97.45137080077473,0.2678571428571447
structured,isolated_pitch,pitch_directed,cel8_197_lw,↗ ↖ → ← + LW,99.54067321178121,2.357159553863614
structured,isolated_pitch,pitch_directed,cel8_198,↘ ↖ → ←,98.46540439457692,1.281890736659319
structured,isolated_pitch,pitch_directed,cel8_198_lw,↘ ↖ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_199,↗ ↘ ↖ → ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_199_lw,↗ ↘ ↖ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_200,↙ → ←,96.2323880902291,-0.9511255676885044
structured,isolated_pitch,pitch_directed,cel8_200_lw,↙ → ← + LW,98.37853553062178,1.195021872704194
structured,isolated_pitch,pitch_directed,cel8_201,↗ ↙ → ←,98.4757563614506,1.2922427035330282
structured,isolated_pitch,pitch_directed,cel8_201_lw,↗ ↙ → ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_202,↘ ↙ → ←,98.10065305049088,0.9171393925732935
structured,isolated_pitch,pitch_directed,cel8_202_lw,↘ ↙ → ← + LW,99.83870967741936,2.6551960195017656
structured,isolated_pitch,pitch_directed,cel8_203,↗ ↘ ↙ → ←,98.68408969478394,1.5005760368663579
structured,isolated_pitch,pitch_directed,cel8_203_lw,↗ ↘ ↙ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_204,↖ ↙ → ←,98.35670874240299,1.1731950844854095
structured,isolated_pitch,pitch_directed,cel8_204_lw,↖ ↙ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_205,↗ ↖ ↙ → ←,97.7998731049222,0.616359447004608
structured,isolated_pitch,pitch_directed,cel8_205_lw,↗ ↖ ↙ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_206,↘ ↖ ↙ → ←,98.66509717491485,1.481583516997262
structured,isolated_pitch,pitch_directed,cel8_206_lw,↘ ↖ ↙ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_207,↗ ↘ ↖ ↙ → ←,97.88915881920789,0.705645161290322
structured,isolated_pitch,pitch_directed,cel8_207_lw,↗ ↘ ↖ ↙ → ← + LW,99.62131837307153,2.4378047151539377
structured,isolated_pitch,pitch_directed,cel8_208,↑ → ←,98.82328190743338,1.639768249515794
structured,isolated_pitch,pitch_directed,cel8_208_lw,↑ → ← + LW,96.35133239831697,-0.8321812596006145
structured,isolated_pitch,pitch_directed,cel8_209,↗ ↑ → ←,98.17813731383156,0.9946236559139815
structured,isolated_pitch,pitch_directed,cel8_209_lw,↗ ↑ → ← + LW,99.83333333333333,2.649819675415746
structured,isolated_pitch,pitch_directed,cel8_210,↘ ↑ → ←,99.2879850397382,2.104471381820605
structured,isolated_pitch,pitch_directed,cel8_210_lw,↘ ↑ → ← + LW,99.6439925198691,2.4604788619515094
structured,isolated_pitch,pitch_directed,cel8_211,↗ ↘ ↑ → ←,98.3864706471649,1.2029569892473113
structured,isolated_pitch,pitch_directed,cel8_211_lw,↗ ↘ ↑ → ← + LW,99.89130434782608,2.707790689908496
structured,isolated_pitch,pitch_directed,cel8_212,↖ ↑ → ←,97.96980398049823,0.7862903225806461
structured,isolated_pitch,pitch_directed,cel8_212_lw,↖ ↑ → ← + LW,99.6159420289855,2.4324283710679184
structured,isolated_pitch,pitch_directed,cel8_213,↗ ↖ ↑ → ←,97.62130167635075,0.4377880184331773
structured,isolated_pitch,pitch_directed,cel8_213_lw,↗ ↖ ↑ → ← + LW,99.70196353436185,2.518449876444262
structured,isolated_pitch,pitch_directed,cel8_214,↘ ↖ ↑ → ←,98.17813731383156,0.9946236559139815
structured,isolated_pitch,pitch_directed,cel8_214_lw,↘ ↖ ↑ → ← + LW,99.78260869565217,2.5990950377345836
structured,isolated_pitch,pitch_directed,cel8_215,↗ ↘ ↖ ↑ → ←,97.88915881920789,0.705645161290322
