loss,label,cardinality,metric,n,mean,sample_std,q1,median,q3
log_cel,logCeL,4,log_spectral_distance_db,150,11.32336420458826,6.606456876523012,5.049921117145369,12.727338633432055,16.85828106483267
log_cel,logCeL,6,pitch_mae_cents,150,167.43867836754484,107.56390613330773,77.43592649447116,163.9078949594994,236.0043403957543
log_cel,logCeL,6,onset_mae_ms,150,159.3160077278318,102.50501202435838,77.86718261565325,142.10139556389908,225.18156362628957
log_cel,logCeL,6,log_spectral_distance_db,150,18.43607346770694,4.742274910657109,16.39147018320979,18.91201277529612,21.60395514847492
log_cel,logCeL,8,pitch_mae_cents,150,185.82097182607987,88.52919475721106,119.59499287959068,174.77253782863662,239.7664447692707
log_cel,logCeL,8,onset_mae_ms,150,158.75077559747226,75.50706818642607,101.80170599226733,144.4266608467055,206.2244337277538
log_cel,logCeL,8,log_spectral_distance_db,150,21.34079051905894,3.4865258279994467,19.45966930327161,21.757820361410243,23.8618173174444
dec_cel,decCeL,1,pitch_mae_cents,150,0.0006975571766988237,0.005961205194313799,6.081102288391094e-09,1.576292429916748e-08,4.505069650662108e-08
dec_cel,decCeL,1,onset_mae_ms,150,0.00026578641336427733,0.0020914260247732923,3.571254403311741e-09,1.0330514221834619e-08,2.544470190102288e-08
dec_cel,decCeL,1,log_spectral_distance_db,150,0.0038929493443868564,0.030261742912438914,8.157555387880735e-08,2.3788104019249202e-07,7.725685299183042e-07
dec_cel,decCeL,2,pitch_mae_cents,150,16.747415298140314,79.89560953711592,2.3393953441086524e-08,0.006590887407892376,0.02368858232490792
dec_cel,decCeL,2,onset_mae_ms,150,20.29340323508783,109.41914789172726,1.4719572782873058e-08,0.0020236323150096824,0.008823598690643752
dec_cel,decCeL,2,log_spectral_distance_db,150,1.0022009675602124,3.1893323362274013,6.877528962400691e-07,0.07488739490304433,0.2736991478153568
dec_cel,decCeL,4,pitch_mae_cents,150,104.93157332071183,154.7387407941537,0.12673890397740006,6.610058184679696,185.25495836153848
dec_cel,decCeL,4,onset_mae_ms,150,79.43437049159634,129.41806612739524,0.06563988345459869,3.263013732367245,135.89256311298388
dec_cel,decCeL,4,log_spectral_distance_db,150,7.39786316846844,6.954687479071401,0.7630165085570586,5.105943759352035,13.980699249314236
dec_cel,decCeL,6,pitch_mae_cents,150,151.34038540561258,123.66570341422963,39.1728362264811,147.19152045525124,230.0896211294204
dec_cel,decCeL,6,onset_mae_ms,150,129.1584760033198,113.0856013567512,43.27447540917361,96.4809726147349,205.93250623589353
dec_cel,decCeL,6,log_spectral_distance_db,150,14.296633479826239,5.974724775678324,11.651191949043762,15.321250352592223,18.26798451967642
dec_cel,decCeL,8,pitch_mae_cents,150,163.9749924529888,105.68811788755326,74.7073711475448,149.16086416926362,244.0598281402198
dec_cel,decCeL,8,onset_mae_ms,150,120.81022984190305,79.69434928199877,57.10652707761495,110.808801921233,165.06026642070944
dec_cel,decCeL,8,log_spectral_distance_db,150,16.902477180260778,4.508854497017511,14.41078419256991,17.390463652336948,19.89812127131136
tlog_cel,tlogCeL,1,pitch_mae_cents,150,0.0005293916279931962,0.003809457824699856,7.345990482576781e-09,3.113962421252836e-08,3.923913860504058e-07
tlog_cel,tlogCeL,1,onset_mae_ms,150,0.00019018045071113784,0.0016260882574093078,4.600167469170913e-09,1.5036305534010808e-08,6.296968502184086e-08
tlog_cel,tlogCeL,1,log_spectral_distance_db,150,0.0017791026602452273,0.01241758022582783,1.1875687683905638e-07,3.682890813656454e-07,2.8310562726842896e-06
tlog_cel,tlogCeL,2,pitch_mae_cents,150,89.13925124413596,191.27094795690326,2.026287471146304e-08,0.00033185425539206115,47.30283922491814
tlog_cel,tlogCeL,2,onset_mae_ms,150,59.603544678617716,145.48903548739892,9.962058955537145e-09,0.00011324315484645409,13.757287536363892
tlog_cel,tlogCeL,2,log_spectral_distance_db,150,3.99335234608652,6.287947650360346,4.57594366469094e-07,0.004336286867542773,8.13354378424048
tlog_cel,tlogCeL,4,pitch_mae_cents,150,130.15638115697178,146.6137054872769,2.1923132226305624,63.11612953984721,212.62600006940173
tlog_cel,tlogCeL,4,onset_mae_ms,150,113.5190829940649,128.1450547268557,1.0095171309835171,78.78174896438382,190.96880611204313
tlog_cel,tlogCeL,4,log_spectral_distance_db,150,11.888359451990704,7.528897747367078,2.998241113475183,14.256906586207267,18.43673078510089
tlog_cel,tlogCeL,6,pitch_mae_cents,150,171.3150313454468,120.60380503921894,77.58069655231158,156.1830826521774,236.58568936079087
tlog_cel,tlogCeL,6,onset_mae_ms,150,133.19028361684008,88.73524140199045,66.52092249427889,120.2565452718537,193.66177729406024
tlog_cel,tlogCeL,6,log_spectral_distance_db,150,17.723242448713098,5.062482464798914,16.540345967205003,18.903089873381283,21.169706929708823
tlog_cel,tlogCeL,8,pitch_mae_cents,150,190.16005848136933,88.15691969176632,119.68579745065077,183.7220213450599,246.48246942335317
tlog_cel,tlogCeL,8,onset_mae_ms,150,149.86715209324325,80.75360595443894,86.3113208638446,142.578793188673,203.45574536922157
tlog_cel,tlogCeL,8,log_spectral_distance_db,150,20.96521964491152,3.260015613683126,18.869247909986097,21.57668702750927,23.119744265739218
